,respondent,age,education,activity_work,voted,trstprl,trstlgl,trstplc,trstplt,trstprt,trstep,trstun,ppltrst,pplfair,pplhlp,atchctr,atcherp,gender,educational_level,political_trust
1562,18030.0,16.0,2.0,2.0,3.0,6.0,4.0,7.0,5.0,6.0,6.0,6.8,3.0,2.0,5.0,3.0,6.0,Male,lower_educated,5.75
1563,18031.0,35.0,14.0,1.0,1.0,5.0,7.0,7.0,3.0,3.0,2.0,6.0,6.0,7.0,7.0,8.0,4.0,Female,highly_educated,3.25
1564,18032.0,27.0,16.0,1.0,1.0,7.0,8.0,8.0,6.0,6.0,8.0,8.0,7.0,7.0,5.0,6.0,6.0,Female,highly_educated,6.75
1565,18033.0,64.0,3.0,1.0,2.0,2.0,5.0,8.0,2.0,4.0,2.0,8.0,7.0,6.0,4.0,3.0,2.0,Male,lower_educated,2.5
1566,18034.0,41.0,10.0,5.0,1.0,4.0,4.0,7.0,4.0,4.0,4.0,4.0,8.0,7.0,4.0,8.0,7.0,Female,mid_educated,4.0
1567,18035.0,58.0,17.0,1.0,1.0,8.0,9.0,7.0,7.0,7.0,6.0,8.0,8.0,8.0,5.0,6.0,3.0,Female,highly_educated,7.0
1568,18036.0,35.0,9.0,5.0,1.0,1.0,6.0,8.0,1.0,1.0,0.0,3.0,6.0,5.0,5.0,8.0,4.0,Female,mid_educated,0.75
1569,18037.0,61.0,10.0,1.0,1.0,6.0,7.0,8.0,6.0,7.0,7.0,6.0,7.0,8.0,7.0,9.0,5.0,Male,mid_educated,6.5
1570,18038.0,59.0,6.0,1.0,1.0,9.0,9.0,7.0,9.0,9.0,6.6,8.0,2.0,4.0,4.0,8.0,7.0,Female,mid_educated,8.4
1571,18039.0,57.0,16.0,1.0,1.0,7.0,8.0,8.0,7.0,7.0,5.0,5.0,5.0,5.0,5.0,10.0,8.0,Male,highly_educated,6.5
1572,18040.0,65.0,9.0,6.0,1.0,4.0,8.0,10.0,8.0,8.0,10.0,8.0,6.0,5.0,3.0,2.0,2.0,Male,mid_educated,7.5
1573,18041.0,23.0,12.0,2.0,1.0,8.0,7.0,8.0,6.0,7.0,8.0,7.0,8.0,7.0,6.0,8.0,7.0,Female,highly_educated,7.25
1574,18042.0,61.0,13.0,1.0,1.0,0.0,5.0,6.0,4.0,5.0,5.0,6.0,5.0,6.0,6.0,9.0,9.0,Female,highly_educated,3.5
1575,18043.0,67.0,3.0,5.0,1.0,4.0,7.0,7.0,4.0,3.0,4.0,7.0,8.0,5.0,5.0,7.0,5.0,Male,lower_educated,3.75
1576,18044.0,33.0,14.0,1.0,1.0,7.0,7.0,4.0,6.0,8.0,7.0,7.0,8.0,7.0,5.0,6.0,7.0,Male,highly_educated,7.0
1577,18045.0,49.0,16.0,1.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,6.0,6.0,8.0,4.0,5.0,1.0,Female,highly_educated,4.0
1578,18046.0,71.0,9.0,6.0,1.0,5.0,5.0,8.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,9.0,9.0,Male,mid_educated,4.75
1579,18047.0,44.0,16.0,8.0,1.0,8.0,9.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,7.0,8.0,6.0,Female,highly_educated,7.5
1580,18048.0,40.0,13.8,1.0,3.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,8.0,8.0,6.0,6.0,Female,,6.0
1581,18049.0,46.0,10.0,1.0,1.0,1.0,2.0,7.0,0.0,2.0,0.0,6.0,6.0,7.0,6.0,10.0,5.0,Female,mid_educated,0.75
1582,18050.0,29.0,12.8,1.0,3.0,6.2,8.0,5.0,4.8,5.4,5.6,8.0,5.4,6.4,5.0,5.0,5.0,Male,,5.5
1583,18051.0,77.0,10.0,6.0,1.0,2.0,5.0,5.0,6.0,6.0,7.0,7.0,6.0,3.0,5.0,8.0,6.0,Male,mid_educated,5.25
1584,18052.0,46.0,13.0,1.0,1.0,10.0,10.0,8.0,7.0,7.0,8.0,8.0,6.0,8.0,7.0,7.0,5.0,Male,highly_educated,8.0
1585,18053.0,52.0,17.0,1.0,1.0,7.0,8.0,8.0,5.0,6.0,7.0,7.0,8.0,9.0,5.0,8.0,4.0,Female,highly_educated,6.25
1586,18054.0,89.0,2.0,6.0,2.0,7.0,8.0,8.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,7.0,5.0,Male,lower_educated,6.75
1587,18055.0,19.0,4.0,1.0,1.0,7.0,7.0,6.0,6.0,6.0,7.0,7.0,4.0,5.0,3.0,7.0,7.0,Female,lower_educated,6.5
1588,18056.0,58.0,3.0,1.0,1.0,7.0,8.0,8.0,6.0,6.0,7.0,8.0,8.0,7.0,7.0,8.0,7.0,Male,lower_educated,6.5
1589,18057.0,70.0,3.0,6.0,1.0,3.0,7.0,8.0,2.0,2.0,1.0,7.0,8.0,7.0,2.0,10.0,7.0,Female,lower_educated,2.0
1590,18058.0,51.0,17.0,1.0,1.0,7.0,6.0,7.0,6.0,6.0,3.0,7.0,7.0,8.0,7.0,8.0,6.0,Female,highly_educated,5.5
1591,18059.0,31.0,17.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,5.2,2.0,5.0,3.0,3.0,0.0,Male,highly_educated,0.75
1592,18060.0,32.0,17.0,8.0,1.0,4.0,6.0,8.0,3.0,4.0,5.0,7.0,4.0,7.0,7.0,7.0,5.0,Female,highly_educated,4.0
1593,18061.0,20.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,6.0,4.4,3.0,4.0,4.0,4.0,4.0,Male,lower_educated,3.75
1594,18062.0,22.0,6.0,2.0,2.0,5.0,4.0,8.0,2.0,2.0,7.0,5.0,6.0,5.0,4.0,9.0,2.0,Male,mid_educated,4.0
1595,18063.0,56.0,9.0,1.0,1.0,2.0,4.0,7.0,1.0,3.0,1.0,7.0,8.0,8.0,7.0,10.0,4.0,Male,mid_educated,1.75
1596,18064.0,56.0,6.0,1.0,1.0,5.0,6.0,7.0,6.0,7.0,5.0,5.0,3.0,7.0,4.0,5.0,4.0,Female,mid_educated,5.75
1597,18065.0,71.0,4.0,8.0,1.0,3.0,5.0,7.0,0.0,0.0,0.0,5.0,3.0,4.0,4.0,8.0,4.0,Female,lower_educated,0.75
1598,18066.0,60.0,3.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,5.0,6.0,3.0,Female,lower_educated,2.75
1599,18067.0,23.0,15.0,1.0,1.0,4.0,6.0,8.0,4.0,4.0,2.0,4.0,7.0,6.0,6.0,8.0,2.0,Male,highly_educated,3.5
1600,18068.0,80.0,13.0,6.0,1.0,5.0,8.0,9.0,5.0,4.0,8.0,5.0,7.0,9.0,5.0,7.0,7.0,Female,highly_educated,5.5
1601,18069.0,67.0,9.0,6.0,1.0,6.0,6.0,7.0,5.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,5.0,Female,mid_educated,5.75
1602,18070.0,46.0,9.0,1.0,2.0,4.0,6.0,7.0,6.0,6.0,5.0,5.0,7.0,7.0,7.0,7.0,6.0,Female,mid_educated,5.25
1603,18071.0,72.0,3.0,6.0,1.0,4.0,4.0,6.0,4.0,4.0,3.0,6.0,5.0,6.0,6.0,8.0,3.0,Female,lower_educated,3.75
1604,18072.0,49.0,10.0,8.0,1.0,5.0,6.0,8.0,5.0,4.0,6.0,6.0,7.0,8.0,6.0,8.0,5.0,Female,mid_educated,5.0
1605,18073.0,21.0,5.0,2.0,3.0,1.0,4.0,5.0,3.0,2.0,3.0,4.0,5.0,5.0,4.0,8.0,2.0,Female,lower_educated,2.25
1606,18074.0,22.0,14.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,4.0,4.0,5.0,1.0,1.0,Female,highly_educated,2.0
1607,18075.0,24.0,10.0,1.0,2.0,2.0,8.0,9.0,1.0,2.0,3.6,3.8,7.0,7.0,5.0,1.0,0.0,Male,mid_educated,2.15
1608,18076.0,70.0,17.0,6.0,1.0,6.0,10.0,9.0,8.0,5.0,8.0,3.0,8.0,8.0,7.0,10.0,8.0,Male,highly_educated,6.75
1609,18077.0,75.0,8.0,6.0,1.0,3.0,6.0,7.0,5.0,6.0,5.0,8.0,7.0,7.0,8.0,8.0,8.0,Female,mid_educated,4.75
1610,18078.0,42.0,2.0,1.0,2.0,7.0,8.0,8.0,6.0,6.0,7.0,7.0,6.0,7.0,4.0,7.0,7.0,Male,lower_educated,6.5
1611,18079.0,52.0,11.0,1.0,1.0,5.0,6.0,7.0,4.0,4.0,5.6,6.0,7.0,6.0,7.0,7.0,6.0,Male,mid_educated,4.65
1612,18080.0,29.0,9.0,1.0,1.0,6.0,2.0,7.0,6.0,6.0,5.0,4.0,8.0,8.0,7.0,7.0,6.0,Male,mid_educated,5.75
1613,18081.0,52.0,13.0,1.0,1.0,6.0,5.0,8.0,6.0,5.0,6.0,6.0,5.0,7.0,7.0,5.0,5.0,Male,highly_educated,5.75
1614,18082.0,76.0,3.0,6.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,8.0,9.0,5.0,6.0,6.0,Male,lower_educated,0.0
1615,18083.0,43.0,9.0,1.0,1.0,3.0,7.0,8.0,3.0,3.0,4.0,6.2,8.0,7.0,6.0,8.0,7.0,Male,mid_educated,3.25
1616,18084.0,54.0,16.0,1.0,1.0,7.0,9.0,9.0,6.0,3.0,6.0,7.0,9.0,9.0,4.0,8.0,5.0,Male,highly_educated,5.5
1617,18085.0,55.0,14.0,4.0,1.0,6.0,7.0,5.0,6.0,5.0,6.0,6.0,7.0,5.0,5.0,8.0,8.0,Female,highly_educated,5.75
1618,18086.0,70.0,14.0,6.0,1.0,3.0,4.0,8.0,5.0,5.0,6.0,8.0,8.0,8.0,7.0,7.0,8.0,Female,highly_educated,4.75
1619,18087.0,26.0,7.0,2.0,1.0,7.0,8.0,8.0,5.0,5.0,7.0,8.0,6.0,7.0,4.0,8.0,7.0,Male,mid_educated,6.0
1620,18088.0,24.0,12.0,2.0,2.0,5.0,9.0,4.0,2.0,3.0,6.0,5.0,8.0,7.0,7.0,6.0,2.0,Female,highly_educated,4.0
1621,18089.0,58.0,10.0,1.0,1.0,2.0,2.0,8.0,2.0,2.0,1.0,4.0,5.0,8.0,8.0,7.0,4.0,Female,mid_educated,1.75
1622,18090.0,74.0,4.0,6.0,1.0,5.0,5.0,7.0,3.0,6.0,5.0,5.0,4.0,4.0,3.0,5.0,0.0,Male,lower_educated,4.75
1623,18091.0,38.0,4.0,5.0,2.0,4.0,5.0,5.0,4.0,3.0,5.0,5.0,0.0,2.0,1.0,8.0,8.0,Female,lower_educated,4.0
1624,18092.0,37.0,17.0,1.0,1.0,7.0,8.0,7.0,5.0,4.0,7.0,7.0,5.0,5.0,7.0,8.0,0.0,Male,highly_educated,5.75
1625,18093.0,72.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,5.0,3.6,4.6,7.0,7.0,7.0,6.0,0.0,Female,lower_educated,2.15
1626,18094.0,65.0,10.0,1.0,1.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,8.0,8.0,Male,mid_educated,6.25
1627,18095.0,51.0,9.0,1.0,1.0,5.0,5.0,3.0,4.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,Female,mid_educated,5.25
1628,18096.0,20.0,6.0,2.0,2.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,6.0,5.0,4.0,7.0,Female,mid_educated,6.5
1629,18097.0,49.0,10.0,1.0,1.0,4.0,7.0,5.0,3.0,3.0,3.0,3.0,6.0,7.0,5.0,8.0,6.0,Male,mid_educated,3.25
1630,18098.0,41.0,9.0,8.0,1.0,1.0,4.0,8.0,0.0,2.0,0.0,2.0,4.0,5.0,5.0,7.0,5.0,Female,mid_educated,0.75
1631,18099.0,50.0,3.0,8.0,1.0,5.0,5.0,9.0,5.0,6.0,4.2,4.4,7.0,7.0,5.0,7.0,5.0,Female,lower_educated,5.05
1632,18100.0,50.0,14.0,8.0,2.0,8.0,7.2,7.0,10.0,10.0,6.2,7.0,7.0,10.0,8.0,8.0,5.0,Female,highly_educated,8.55
1633,18101.0,21.0,7.0,2.0,3.0,4.0,5.0,7.0,5.0,6.0,8.0,7.0,7.0,7.0,5.0,7.0,6.0,Male,mid_educated,5.75
1634,18102.0,32.0,14.0,1.0,1.0,6.0,7.0,8.0,5.0,5.0,6.0,6.0,6.0,8.0,5.0,6.0,3.0,Female,highly_educated,5.5
1635,18103.0,31.0,17.0,4.0,1.0,7.0,9.0,7.0,6.0,8.0,7.0,7.0,8.0,7.0,4.0,6.0,6.0,Female,highly_educated,7.0
1636,18104.0,61.0,6.0,1.0,1.0,7.0,8.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,8.0,5.0,Female,mid_educated,7.0
1637,18105.0,62.0,3.0,5.0,1.0,3.0,8.0,9.0,5.0,7.0,1.0,5.0,5.0,8.0,8.0,3.0,2.0,Female,lower_educated,4.0
1638,18106.0,61.0,9.0,8.0,1.0,4.0,5.0,7.0,6.0,5.0,5.0,4.0,7.0,7.0,6.0,8.0,5.0,Female,mid_educated,5.0
1639,18107.0,17.0,2.0,2.0,3.0,8.0,8.0,7.0,7.0,6.0,6.0,7.0,8.0,7.0,6.0,6.0,5.0,Female,lower_educated,6.75
1640,18108.0,67.0,16.0,6.0,1.0,6.0,7.0,7.0,4.0,4.0,4.0,5.0,8.0,8.0,7.0,8.0,8.0,Male,highly_educated,4.5
1641,18109.0,71.0,9.0,6.0,1.0,1.0,5.0,8.0,0.0,0.0,5.0,4.4,6.0,5.0,5.0,8.0,8.0,Female,mid_educated,1.5
1642,18110.0,31.0,16.0,1.0,1.0,7.0,7.0,1.0,1.0,2.0,5.0,0.0,5.0,5.0,3.0,9.0,9.0,Male,highly_educated,3.75
1643,18111.0,49.0,6.0,1.0,1.0,7.0,7.0,7.0,6.0,6.0,8.0,7.0,3.0,7.0,4.0,8.0,5.0,Male,mid_educated,6.75
1644,18112.0,56.0,14.0,1.0,1.0,8.0,8.0,8.0,6.0,6.0,6.0,7.0,7.0,8.0,7.0,9.0,6.0,Male,highly_educated,6.5
1645,18113.0,26.0,17.0,1.0,1.0,7.0,8.0,8.0,6.0,6.0,7.0,7.0,6.0,6.0,4.0,7.0,6.0,Female,highly_educated,6.5
1646,18114.0,31.0,16.0,1.0,1.0,7.0,8.0,7.0,5.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,5.0,Male,highly_educated,6.0
1647,18115.0,65.0,17.0,1.0,1.0,5.0,5.0,6.0,6.0,5.0,4.0,4.0,7.0,7.0,6.0,6.0,6.0,Male,highly_educated,5.0
1648,18116.0,55.0,2.0,5.0,1.0,2.0,0.0,8.0,0.0,7.0,0.0,4.0,0.0,0.0,0.0,8.0,5.0,Female,lower_educated,2.25
1649,18117.0,72.0,14.0,6.0,1.0,3.0,5.0,7.0,3.0,4.0,6.0,4.0,7.0,6.0,7.0,9.0,8.0,Female,highly_educated,4.0
1650,18118.0,75.0,2.0,6.0,2.0,5.0,8.0,8.0,5.0,5.0,5.0,8.0,8.0,8.0,8.0,5.0,5.0,Male,lower_educated,5.0
1651,18119.0,71.0,14.0,6.0,1.0,6.0,6.0,7.0,5.0,5.0,4.0,5.0,7.0,7.0,6.0,4.0,4.0,Male,highly_educated,5.0
1652,18120.0,60.0,9.0,1.0,1.0,4.0,6.0,6.0,5.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,Female,mid_educated,5.25
1653,18121.0,52.0,10.0,1.0,1.0,5.0,8.0,8.0,5.0,5.0,6.0,6.0,10.0,10.0,10.0,8.0,5.0,Male,mid_educated,5.25
1654,18122.0,69.0,8.0,6.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,4.0,5.0,0.0,0.0,Male,mid_educated,3.75
1655,18123.0,58.0,17.0,1.0,1.0,7.0,8.0,7.0,7.0,7.0,7.0,6.0,8.0,9.0,7.0,7.0,7.0,Male,highly_educated,7.0
1656,18124.0,27.0,17.0,1.0,1.0,8.0,9.0,8.0,7.0,7.0,7.0,8.0,8.0,8.0,6.0,7.0,3.0,Male,highly_educated,7.25
1657,18125.0,48.0,16.0,1.0,1.0,8.0,9.0,9.0,7.0,6.0,7.0,8.0,8.0,8.0,6.0,8.0,8.0,Female,highly_educated,7.0
1658,18126.0,47.0,17.0,1.0,1.0,6.0,6.0,6.0,5.0,5.0,4.0,5.0,7.0,8.0,7.0,7.0,5.0,Male,highly_educated,5.0
1659,18127.0,37.0,10.0,1.0,1.0,5.0,3.0,6.0,2.0,4.0,4.0,7.0,3.0,5.0,4.0,4.0,5.0,Male,mid_educated,3.75
1660,18128.0,63.0,9.0,6.0,1.0,6.0,5.0,8.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,Female,mid_educated,5.25
1661,18129.0,35.0,14.0,1.0,1.0,7.0,9.0,8.0,7.0,7.0,7.0,8.0,8.0,9.0,5.0,5.0,6.0,Male,highly_educated,7.0
1662,18130.0,61.0,3.0,8.0,1.0,6.0,6.0,6.0,5.0,5.0,6.0,7.0,7.0,8.0,6.0,7.0,3.0,Female,lower_educated,5.5
1663,18131.0,65.0,7.0,5.0,1.0,2.0,6.0,6.0,2.0,2.0,2.0,2.0,8.0,7.0,7.0,7.0,5.0,Female,mid_educated,2.0
1664,18132.0,73.0,10.0,6.0,1.0,1.0,6.0,7.0,1.0,1.0,1.0,8.0,4.0,7.0,8.0,8.0,6.0,Male,mid_educated,1.0
1665,18133.0,35.0,14.0,2.0,1.0,8.0,7.0,8.0,7.0,7.0,9.0,8.0,6.0,8.0,7.0,6.0,9.0,Female,highly_educated,7.75
1666,18134.0,61.0,18.0,1.0,1.0,8.0,10.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0,7.0,8.0,8.0,Female,highly_educated,8.25
1667,18135.0,35.0,6.0,1.0,1.0,8.0,9.0,7.0,7.0,8.0,9.0,8.0,8.0,9.0,7.0,4.0,4.0,Male,mid_educated,8.0
1668,18136.0,27.0,17.0,1.0,1.0,4.0,6.0,5.0,1.0,1.0,4.0,6.0,7.0,8.0,6.0,6.0,5.0,Female,highly_educated,2.5
1669,18137.0,23.0,14.0,1.0,1.0,2.0,7.0,8.0,4.0,5.0,6.0,7.0,7.0,4.0,6.0,6.0,7.0,Female,highly_educated,4.25
1670,18138.0,64.0,4.0,1.0,1.0,3.0,4.0,7.0,3.0,3.0,3.0,4.0,8.0,8.0,4.0,5.0,4.0,Male,lower_educated,3.0
1671,18139.0,53.0,10.0,1.0,1.0,6.0,7.0,8.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,Female,mid_educated,6.0
1672,18140.0,35.0,10.0,1.0,1.0,7.0,8.0,8.0,6.0,6.0,6.0,7.0,7.0,9.0,7.0,8.0,6.0,Male,mid_educated,6.25
1673,18141.0,77.0,16.0,6.0,1.0,7.0,9.0,8.0,6.0,6.0,7.0,5.0,5.0,5.0,7.0,7.0,6.0,Male,highly_educated,6.5
1674,18142.0,49.0,17.0,1.0,1.0,9.0,8.0,9.0,7.0,7.0,9.0,9.0,7.0,7.0,7.0,9.0,8.0,Female,highly_educated,8.0
1675,18143.0,68.0,3.0,6.0,1.0,2.0,5.0,9.0,2.0,3.0,3.0,5.6,2.0,4.0,4.0,8.0,8.0,Female,lower_educated,2.5
1676,18144.0,77.0,16.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,8.0,7.0,Male,highly_educated,6.0
1677,18145.0,50.0,4.0,5.0,1.0,8.0,7.0,5.0,8.0,8.0,6.2,7.4,3.0,3.0,3.0,6.0,3.0,Male,lower_educated,7.55
1678,18146.0,70.0,14.0,6.0,1.0,6.0,8.0,9.0,5.0,8.0,6.0,7.0,8.0,8.0,5.0,6.0,9.0,Female,highly_educated,6.25
1679,18147.0,26.0,17.0,1.0,1.0,9.0,9.0,8.0,7.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,8.0,Male,highly_educated,8.0
1680,18148.0,33.0,13.0,1.0,1.0,6.0,7.0,7.0,6.0,6.0,5.2,5.6,7.0,6.0,4.0,6.0,6.0,Male,highly_educated,5.8
1681,18149.0,32.0,10.0,1.0,1.0,5.0,6.0,5.0,4.0,4.0,1.0,5.0,7.0,7.0,8.0,6.0,0.0,Male,mid_educated,3.5
1682,18150.0,49.0,14.0,1.0,1.0,7.0,9.0,8.0,7.0,5.0,6.0,7.0,8.0,9.0,5.0,8.0,7.0,Female,highly_educated,6.25
1683,18151.0,27.0,14.0,1.0,1.0,7.0,8.0,8.0,6.0,6.0,7.0,4.0,8.0,8.0,8.0,7.0,9.0,Male,highly_educated,6.5
1684,18152.0,43.0,2.0,8.0,2.0,6.0,10.0,9.0,8.0,8.0,5.0,9.0,5.0,7.0,6.0,8.0,2.0,Female,lower_educated,6.75
1685,18153.0,54.0,15.0,1.0,1.0,8.0,8.0,8.0,7.0,6.0,5.0,6.0,7.0,7.0,7.0,8.0,6.0,Female,highly_educated,6.5
1686,18154.0,56.0,4.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,5.0,7.0,4.0,6.0,3.0,6.0,7.0,Male,lower_educated,2.5
1687,18155.0,72.0,17.0,8.0,1.0,4.0,8.0,9.0,6.0,5.0,6.0,7.0,9.0,8.0,7.0,10.0,10.0,Male,highly_educated,5.25
1688,18156.0,53.0,17.0,1.0,3.0,8.0,10.0,8.0,7.0,6.0,7.0,7.0,7.0,6.0,5.0,8.0,7.0,Male,highly_educated,7.0
1689,18157.0,19.0,7.0,2.0,2.0,7.0,8.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,4.0,6.0,7.0,Female,mid_educated,7.25
1690,18158.0,27.0,10.0,1.0,2.0,5.0,7.0,8.0,8.0,5.0,4.0,4.0,7.0,7.0,8.0,6.0,6.0,Male,mid_educated,5.5
1691,18159.0,54.0,16.0,1.0,1.0,6.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,5.0,7.0,6.0,Male,highly_educated,6.5
1692,18160.0,16.0,4.0,2.0,3.0,7.0,6.0,7.0,4.0,4.0,4.0,5.6,5.0,6.0,6.0,5.0,2.0,Male,lower_educated,4.75
1693,18161.0,23.0,15.0,1.0,1.0,6.0,9.0,8.0,6.0,6.0,7.0,8.0,8.0,7.0,4.0,7.0,8.0,Male,highly_educated,6.25
1694,18162.0,72.0,14.0,6.0,1.0,7.0,7.0,8.0,5.0,6.0,5.0,7.0,8.0,8.0,8.0,8.0,3.0,Male,highly_educated,5.75
